Пицца|Пицца с салями|148.0|PESTO CAFE|https://eda.ua/restorany/pesto-cafe|проспект Академика Глушкова, 13Б; проспект Героев Сталинграда, 27; проспект Победы, 136; проспект Валерія Лобановського, 4д; улица Анны Ахматовой, 30; Русановская набережная, 8; проспект Правды, 58а; площадь Независимости, 1; Днепровская набережная, 33; проспект Степана Бандеры, 34В; улица Борщаговская, 154а
Пицца|Пицца Тосканская|163.0|PESTO CAFE|https://eda.ua/restorany/pesto-cafe|проспект Академика Глушкова, 13Б; проспект Героев Сталинграда, 27; проспект Победы, 136; проспект Валерія Лобановського, 4д; улица Анны Ахматовой, 30; Русановская набережная, 8; проспект Правды, 58а; площадь Независимости, 1; Днепровская набережная, 33; проспект Степана Бандеры, 34В; улица Борщаговская, 154а
Пицца|Пицца с телятиной|173.0|PESTO CAFE|https://eda.ua/restorany/pesto-cafe|проспект Академика Глушкова, 13Б; проспект Героев Сталинграда, 27; проспект Победы, 136; проспект Валерія Лобановського, 4д; улица Анны Ахматовой, 30; Русановская набережная, 8; проспект Правды, 58а; площадь Независимости, 1; Днепровская набережная, 33; проспект Степана Бандеры, 34В; улица Борщаговская, 154а
Пицца|Дуэт пиццы с телятиной и Цезарь|173.0|PESTO CAFE|https://eda.ua/restorany/pesto-cafe|проспект Академика Глушкова, 13Б; проспект Героев Сталинграда, 27; проспект Победы, 136; проспект Валерія Лобановського, 4д; улица Анны Ахматовой, 30; Русановская набережная, 8; проспект Правды, 58а; площадь Независимости, 1; Днепровская набережная, 33; проспект Степана Бандеры, 34В; улица Борщаговская, 154а
Пицца|Дуэт: Гавайская и Салями|148.0|PESTO CAFE|https://eda.ua/restorany/pesto-cafe|проспект Академика Глушкова, 13Б; проспект Героев Сталинграда, 27; проспект Победы, 136; проспект Валерія Лобановського, 4д; улица Анны Ахматовой, 30; Русановская набережная, 8; проспект Правды, 58а; площадь Независимости, 1; Днепровская набережная, 33; проспект Степана Бандеры, 34В; улица Борщаговская, 154а
Пицца|Пицца с овощами|128.0|PESTO CAFE|https://eda.ua/restorany/pesto-cafe|проспект Академика Глушкова, 13Б; проспект Героев Сталинграда, 27; проспект Победы, 136; проспект Валерія Лобановського, 4д; улица Анны Ахматовой, 30; Русановская набережная, 8; проспект Правды, 58а; площадь Независимости, 1; Днепровская набережная, 33; проспект Степана Бандеры, 34В; улица Борщаговская, 154а
Пицца|Пицца с грибами и ветчиной|138.0|PESTO CAFE|https://eda.ua/restorany/pesto-cafe|проспект Академика Глушкова, 13Б; проспект Героев Сталинграда, 27; проспект Победы, 136; проспект Валерія Лобановського, 4д; улица Анны Ахматовой, 30; Русановская набережная, 8; проспект Правды, 58а; площадь Независимости, 1; Днепровская набережная, 33; проспект Степана Бандеры, 34В; улица Борщаговская, 154а
Суп|Бульон с курицей и домашней пастой|68.0|PESTO CAFE|https://eda.ua/restorany/pesto-cafe|проспект Академика Глушкова, 13Б; проспект Героев Сталинграда, 27; проспект Победы, 136; проспект Валерія Лобановського, 4д; улица Анны Ахматовой, 30; Русановская набережная, 8; проспект Правды, 58а; площадь Независимости, 1; Днепровская набережная, 33; проспект Степана Бандеры, 34В; улица Борщаговская, 154а
Суп|Суп Минестроне|88.0|PESTO CAFE|https://eda.ua/restorany/pesto-cafe|проспект Академика Глушкова, 13Б; проспект Героев Сталинграда, 27; проспект Победы, 136; проспект Валерія Лобановського, 4д; улица Анны Ахматовой, 30; Русановская набережная, 8; проспект Правды, 58а; площадь Независимости, 1; Днепровская набережная, 33; проспект Степана Бандеры, 34В; улица Борщаговская, 154а
Суп|Крем-суп грибной|68.0|PESTO CAFE|https://eda.ua/restorany/pesto-cafe|проспект Академика Глушкова, 13Б; проспект Героев Сталинграда, 27; проспект Победы, 136; проспект Валерія Лобановського, 4д; улица Анны Ахматовой, 30; Русановская набережная, 8; проспект Правды, 58а; площадь Независимости, 1; Днепровская набережная, 33; проспект Степана Бандеры, 34В; улица Борщаговская, 154а
Суп|Суп с морепродуктами|128.0|PESTO CAFE|https://eda.ua/restorany/pesto-cafe|проспект Академика Глушкова, 13Б; проспект Героев Сталинграда, 27; проспект Победы, 136; проспект Валерія Лобановського, 4д; улица Анны Ахматовой, 30; Русановская набережная, 8; проспект Правды, 58а; площадь Независимости, 1; Днепровская набережная, 33; проспект Степана Бандеры, 34В; улица Борщаговская, 154а
Суп|Томатний суп з телятиною|98.0|PESTO CAFE|https://eda.ua/restorany/pesto-cafe|проспект Академика Глушкова, 13Б; проспект Героев Сталинграда, 27; проспект Победы, 136; проспект Валерія Лобановського, 4д; улица Анны Ахматовой, 30; Русановская набережная, 8; проспект Правды, 58а; площадь Независимости, 1; Днепровская набережная, 33; проспект Степана Бандеры, 34В; улица Борщаговская, 154а
Салат|Овощной салат с муссом из сыра фета|98.0|PESTO CAFE|https://eda.ua/restorany/pesto-cafe|проспект Академика Глушкова, 13Б; проспект Героев Сталинграда, 27; проспект Победы, 136; проспект Валерія Лобановського, 4д; улица Анны Ахматовой, 30; Русановская набережная, 8; проспект Правды, 58а; площадь Независимости, 1; Днепровская набережная, 33; проспект Степана Бандеры, 34В; улица Борщаговская, 154а
Салат|Теплый салат с овощами-гриль|108.0|PESTO CAFE|https://eda.ua/restorany/pesto-cafe|проспект Академика Глушкова, 13Б; проспект Героев Сталинграда, 27; проспект Победы, 136; проспект Валерія Лобановського, 4д; улица Анны Ахматовой, 30; Русановская набережная, 8; проспект Правды, 58а; площадь Независимости, 1; Днепровская набережная, 33; проспект Степана Бандеры, 34В; улица Борщаговская, 154а
Салат|Цезарь с теплым куринным филе|138.0|PESTO CAFE|https://eda.ua/restorany/pesto-cafe|проспект Академика Глушкова, 13Б; проспект Героев Сталинграда, 27; проспект Победы, 136; проспект Валерія Лобановського, 4д; улица Анны Ахматовой, 30; Русановская набережная, 8; проспект Правды, 58а; площадь Независимости, 1; Днепровская набережная, 33; проспект Степана Бандеры, 34В; улица Борщаговская, 154а
Салат|Салат с языком и рукколой|148.0|PESTO CAFE|https://eda.ua/restorany/pesto-cafe|проспект Академика Глушкова, 13Б; проспект Героев Сталинграда, 27; проспект Победы, 136; проспект Валерія Лобановського, 4д; улица Анны Ахматовой, 30; Русановская набережная, 8; проспект Правды, 58а; площадь Независимости, 1; Днепровская набережная, 33; проспект Степана Бандеры, 34В; улица Борщаговская, 154а
Салат|Салат с лососем|168.0|PESTO CAFE|https://eda.ua/restorany/pesto-cafe|проспект Академика Глушкова, 13Б; проспект Героев Сталинграда, 27; проспект Победы, 136; проспект Валерія Лобановського, 4д; улица Анны Ахматовой, 30; Русановская набережная, 8; проспект Правды, 58а; площадь Независимости, 1; Днепровская набережная, 33; проспект Степана Бандеры, 34В; улица Борщаговская, 154а
Салат|Сытный салат с телятиной|148.0|PESTO CAFE|https://eda.ua/restorany/pesto-cafe|проспект Академика Глушкова, 13Б; проспект Героев Сталинграда, 27; проспект Победы, 136; проспект Валерія Лобановського, 4д; улица Анны Ахматовой, 30; Русановская набережная, 8; проспект Правды, 58а; площадь Независимости, 1; Днепровская набережная, 33; проспект Степана Бандеры, 34В; улица Борщаговская, 154а
Салат|Салат с киноа|138.0|PESTO CAFE|https://eda.ua/restorany/pesto-cafe|проспект Академика Глушкова, 13Б; проспект Героев Сталинграда, 27; проспект Победы, 136; проспект Валерія Лобановського, 4д; улица Анны Ахматовой, 30; Русановская набережная, 8; проспект Правды, 58а; площадь Независимости, 1; Днепровская набережная, 33; проспект Степана Бандеры, 34В; улица Борщаговская, 154а
Паста|Спагетти с соусом Карбонара|98.0|PESTO CAFE|https://eda.ua/restorany/pesto-cafe|проспект Академика Глушкова, 13Б; проспект Героев Сталинграда, 27; проспект Победы, 136; проспект Валерія Лобановського, 4д; улица Анны Ахматовой, 30; Русановская набережная, 8; проспект Правды, 58а; площадь Независимости, 1; Днепровская набережная, 33; проспект Степана Бандеры, 34В; улица Борщаговская, 154а
Паста|Тальятелле с куриным филе и грибами|108.0|PESTO CAFE|https://eda.ua/restorany/pesto-cafe|проспект Академика Глушкова, 13Б; проспект Героев Сталинграда, 27; проспект Победы, 136; проспект Валерія Лобановського, 4д; улица Анны Ахматовой, 30; Русановская набережная, 8; проспект Правды, 58а; площадь Независимости, 1; Днепровская набережная, 33; проспект Степана Бандеры, 34В; улица Борщаговская, 154а
Паста|Лазанья Болоньезе|98.0|PESTO CAFE|https://eda.ua/restorany/pesto-cafe|проспект Академика Глушкова, 13Б; проспект Героев Сталинграда, 27; проспект Победы, 136; проспект Валерія Лобановського, 4д; улица Анны Ахматовой, 30; Русановская набережная, 8; проспект Правды, 58а; площадь Независимости, 1; Днепровская набережная, 33; проспект Степана Бандеры, 34В; улица Борщаговская, 154а
Паста|Тальятелле с грибами и прошутто|128.0|PESTO CAFE|https://eda.ua/restorany/pesto-cafe|проспект Академика Глушкова, 13Б; проспект Героев Сталинграда, 27; проспект Победы, 136; проспект Валерія Лобановського, 4д; улица Анны Ахматовой, 30; Русановская набережная, 8; проспект Правды, 58а; площадь Независимости, 1; Днепровская набережная, 33; проспект Степана Бандеры, 34В; улица Борщаговская, 154а
